business_name,author_name,text,photo,rating,rating_category,location,irrelevant,spam,advertisement,rant,quality_score
Kalkanoglu Pilav,Enver Cirpici,an incredibly beautiful atmosphere with its historical texture and story we preferred roasted meat on the rice it was delicious portions are very filling,dataset/outdoor_atmosphere/kalkanoglu_pilav_enver_cirpici.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Sena Akcay,this is a place we always go for peri peri burger and crispy ravioli thanks for the treats,dataset/taste/monica_kitchen_sena_akcay.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Monica Kitchen,Emre Guney,we ordered the cream croissant the chocolate was bitter and too liquid i think it would be better if nutella was applied it was not a dessert worth the price they also forgot the tea i ordered,dataset/menu/monica_kitchen_emre_guney.png,2,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Murat Ozyurt,it is much better decorated and the quality has been improved considerably when you enter a very pleasant cafe atmosphere and ambiance welcomes you i recommend sitting close to the wood stove we ordered breakfast and were satisfied toilets were very very dirty,dataset/indoor_atmosphere/monica_kitchen_murat__ozyurt.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Arife Yalcinkaya,i drank turkish coffee it was good,dataset/outdoor_atmosphere/monica_kitchen_arife_yalcinkaya.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Dilara Azak,the products were delicious the atmosphere was nice prices are reasonable service needs improvement,dataset/taste/monica_kitchen_dilara_azak.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Huseyin Donmez,great viewed restourant,dataset/outdoor_atmosphere/monica_kitchen_huseyin_donmez.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Selen Badem,i really liked the atmosphere the breakfast was very good and worth the price it is not very expensive but it is not very affordable either i think there are ideal prices desserts were also excellent,dataset/menu/monica_kitchen_selen_badem.png,5,menu,restaurant,0.0,0.0,1.0,0.0,0.75
Monica Kitchen,Seda Seven,they are not good in hygiene portions are big taste is good prices are above average view is good,dataset/indoor_atmosphere/monica_kitchen_seda_seven.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Fahrettin Kir,slow service average taste,dataset/outdoor_atmosphere/monica_kitchen_fahrettin_kir.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Monica Kitchen,Cem Yarimbas,in short the plates brought to you are no different from the ones on the menu pizza is definitely in the top three i ve ever eaten,dataset/taste/monica_kitchen_cem_yarimbas.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Monica Kitchen,Huseyin Demirel,it s a nice cafe a little curly haired busboy there was very kind to us the service was nice,dataset/indoor_atmosphere/monica_kitchen_huseyin_demirel.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sevinc Pastanesi,Metehan Salih,we came across the pavlova dish it was delicious their fruit pasta wasn t bad either but the kids really liked it the staff is very caring and helpful,dataset/outdoor_atmosphere/sevinc_pastanesi_metehan_salih.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sevinc Pastanesi,Atahan Nuhoglu,izmir bomb was nice the ice cream tasted like milk not goat s milk that i was not used to but it didn t bother me,dataset/taste/sevinc_pastanesi_atahan_nuhoglu.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Sevinc Pastanesi,Savas Caner,i am attaching the photos i could take about the menu and its prices overall it wasn t bad,dataset/menu/sevinc_pastanesi_savas_caner.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Sevinc Pastanesi,Murat Seven,although it is a classic its products are ordinary prices are expensive for the quality,dataset/indoor_atmosphere/sevinc_pastanesi_murat_seven.png,2,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Sevinc Pastanesi,Hamza Mutlu,lemonade and desserts were terrific,dataset/outdoor_atmosphere/sevinc_pastanesi_hamza_mutlu.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sevinc Pastanesi,Sibel Kaynak,everything we ordered was excellent especially the pavlova cake,dataset/taste/sevinc_pastanesi_sibel_kaynak.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Sevinc Pastanesi,Seval Bilgin,great ambiance,dataset/indoor_atmosphere/sevinc_pastanesi_seval_bilgin.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Sevinc Pastanesi,Mehmet Hatip,i tried pavlova but it was not what i expected but it could also be about my choice,dataset/outdoor_atmosphere/sevinc_pastanesi_mehmet_hatip.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Sevinc Pastanesi,Betul Uzunoglu,we tried tripple berry cheesecake and pistachio ice cream strawberry ice cream it was a complete disappointment for us especially the pistachio ice cream was highly praised we couldn t understand why he was bragging,dataset/taste/sevinc_pastanesi_betul_uzunoglu.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Sevinc Pastanesi,Cenk Basbolat,menu was like that average business,dataset/menu/sevinc_pastanesi_cenk_basbolat.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Sevinc Pastanesi,Ian Hooker,prices too high turkish coffee tl salty cookies weak,dataset/indoor_atmosphere/sevinc_pastanesi_ian_hooker.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Hasan Usta,Ali Cebeci,spacious clean and comfortable place employees concerned we didn t wait long for the order it was one of the best lahmacun i ve ever eaten prices are affordable,dataset/outdoor_atmosphere/hasan_usta_ali_cebeci.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Burak Gelen,it is a place that can be preferred for taste but the appetizer variety is very weak the toilets smelled,dataset/menu/hasan_usta_burak_gelen.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Ahmet Alas,the food is very delicious i congratulate the value and sincerity of the employees in their work,dataset/taste/hasan_usta_ahmet_alas.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Bilal Duzenli,the space is comfortable and spacious the service is fast the staff is concerned there are many types of kebab we ordered shish shish and adana the taste is satisfactory prices were like market average,dataset/indoor_atmosphere/hasan_usta_bilal_duzenli.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Firat Gurcan,taste hygiene speed service were all very good i went for a late dinner everything was very good,dataset/outdoor_atmosphere/hasan_usta_firat_gurcan.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Dilan Karaaslan,we came from out of town kebab and skewers were great and the strained yogurt appetizer was delicious we will definitely come to you next visit,dataset/indoor_atmosphere/hasan_usta_dilan_karaaslan.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Hasan Usta,Yildiz Kapidar,the staff is very interested and fast the environment is very nice the food and appetizers are very tasty,dataset/taste/hasan_usta_yildiz_kapidar.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Ayse Gokoglu,i liked the kebab and salad but i can t say the same for their appetizers it was less in variety unfortunately it was unpleasant for those who came the ambiance was great,dataset/indoor_atmosphere/hasan_usta_ayse_gokoglu.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Hasan Usta,Ferhat Karatay,it s delicious and the prices are reasonable the appetizers are very filling and satisfying,dataset/menu/hasan_usta_ferhat_karatay.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Hasan Usta,Metehan Karahan,we were satisfied with the food but the toilets are very dirty i am deducting points from this issue,dataset/menu/hasan_usta_metehan_karahan.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Hasan Usta,Ahmet Demirci,three portions of adana kebab on one skewer and drinks for tl my expectation was higher in terms of taste but i cannot say that i could fully find this expectation but the side dishes were not bad,dataset/taste/hasan_usta_ahmet_demirci.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Magro,Fatma Yardim,highly recommend for a different and delicious experience being on the beach is very good as a place toilets are clean no bad odor or irritating,dataset/indoor_atmosphere/magro_fatma_yardim.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Magro,Selda Can,everything really appeals to both the eyes and the stomach they have an incredibly beautiful and varied menu prices are reasonable according to the taste quality and satiety of the menu,dataset/outdoor_atmosphere/magro_selca_can.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Magro,Kardelen Acar,every meal is a source of happiness at magro this time we tried chicken with almond sauce and mac and cheese bolognese it was delicious portions are very filling and very reasonable for the price,dataset/taste/magro_kardelen_acar.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Magro,Alper Yildirim,magro is a really nice place in terms of design i ate chicken broth soup tomato soup magro burger and grilled sea bass presentation portion and taste are good however it is very expensive service sucks,dataset/menu/magro_alper_yildirim.png,2,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Magro,Burak Cam,unique in alsancak kordon good food especially chicken wrap is awesome,dataset/outdoor_atmosphere/magro_burak_cam.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Magro,Sibel Kadirli,it is a classical home breakfast so it is expensive for home breakfast,dataset/taste/magro_sibel_kadirli.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Magro,Haluk Suter,bad breakfast experince for me,dataset/indoor_atmosphere/magro_haluk_suter.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Magro,Fatih Sarac,everything i ate that in a super menu was very good i recommend this place to everyone,dataset/menu/magro_fatih_sarac.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Magro,Nils Reinke,great service great food everything is great,dataset/indoor_atmosphere/magro_nils_reinke.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Magro,Nevin Gultepe,nice and beautiful place the breakfast spread was hearty and good prices are normal,dataset/taste/magro_nevin_gultepe.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Magro,Mustafa Acar,margarita pizza is pretty good the atmosphere is also nice toilets are very clean,dataset/outdoor_atmosphere/magro_mustafa_acar.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Duveroglu,Saliha Senyildiz,we came here for the first time we just tried the doner it was good the treats were not bad the staff was very interested,dataset/indoor_atmosphere/duveroglu_saliha_senyildiz.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Adil Korkmaz,lahmacun tasted good and was filling some of the ingredients used in the salad started to deteriorate,dataset/taste/duveroglu_adil_korkmaz.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Aylin Saglam,they ve updated the prices and it s as if they have reduced the portions it is irritating that the edges of the plates are broken,dataset/menu/duveroglu_aylin_saglam.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Cihan Kures,liked,dataset/outdoor_atmosphere/duveroglu_cihan_kures.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Murat Cihanoglu,i didn t like iskender the meat was not of good quality,dataset/taste/duveroglu_murat_cihanoglu.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Cigdem Karakaya,even though it s not as good as it used to be it s still my choice i would be more satisfied if they boiled the stuffed meatballs,dataset/indoor_atmosphere/duveroglu_cigdem_karakaya.png,3,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Can Akkaynak,good in general quality for k z lay and its surroundings lahmacun doesn t taste old,dataset/menu/duveroglu_can_akkaynak.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Berkan Serin,i go here for the lahmacun i haven t tried their other dishes but the lahmacun is very good,dataset/indoor_atmosphere/duveroglu_berkan_serin.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Ali Tavus,i eat it by putting adana kebab in between the lahmacun legend is delicious try it,dataset/outdoor_atmosphere/duveroglu_ali_tavus.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Duveroglu,Talip Tarhan,service is good lahmacun was delicious,dataset/indoor_atmosphere/duveroglu_talip_tarhan.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Duveroglu,Richard Drew,turkish meat doner was good liked,dataset/taste/duveroglu_richard_drew.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Ozgur Akbiyik,service respect taste literally,dataset/outdoor_atmosphere/rumeli_iskembecisi_ozgur_akbiyik.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Kaan Dogu,definitely a good tripe soup but i ve had much better ones very clean place prices are a bit expensive,dataset/indoor_atmosphere/rumeli_iskembecisi_kaan_dogu.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Mehmet Durmaz,in terms of taste i can t say it s too good because we drink much better ones as a business performance even bread is sold for money alongside soup,dataset/taste/rumeli_iskembecisi_mehmet_durmaz.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Buket Aydin,portion is enough taste is average but unfortunately there is no hygiene we sat in the garden but there was a heavy smell in the environment,dataset/menu/rumeli_iskembecisi_buket_aydin.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Efe Arslan,i found the trotter soup i was looking for it was very nice thank you employees are not friendly,dataset/outdoor_atmosphere/rumeli_iskembecisi_efe_arslan.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Abu Ahmet,the trotter soup i drank here is among the top soups i ve had in my life the food of the place is very delicious the service is impeccable,dataset/indoor_atmosphere/rumeli_iskembecisi_abu_ahmet.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Rumeli Iskembecisi,Emre Yildirim,the taste is excellent the portion size is good the price is a bit expensive,dataset/taste/rumeli_iskembecisi_emre_yildirim.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Adil Kucukaga,amazing,dataset/outdoor_atmosphere/rumeli_iskembecisi_adil_kucukaga.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Rahmi Aydin,the business demands money from everything no treats,dataset/menu/rumeli_iskembecisi_rahmi_aydin.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Rumeli Iskembecisi,Ozcan Oner,ankara s oldest and most beautiful soup restourant soups with very good hygiene can be eaten and drunk with peace of mind service is fast prices are a little high,dataset/indoor_atmosphere/rumeli_iskembecisi_ozcan_oner.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Rumeli Iskembecisi,Serdar Sezgin,clean and decent place i think it would be better if the soup was hot and fresh if there were bread facilities that came with it,dataset/taste/rumeli_iskembecisi_serdar_sezgin.png,4,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Enis Kurtlu,the environment is clean and nice the taste of the food was not bad either,dataset/outdoor_atmosphere/ege_vera_enis_kurtlu.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ege Vera,Barbaros Uzun,i tried almost all of the dishes and they are very delicious but the mushroom saute was a little oily other than that everything was delicious and good the staff were friendly and very kind,dataset/indoor_atmosphere/ege_vera_barbaros_uzun.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ege Vera,Seda Aksu,the service is good the employees are concerned and smiling food is fresh delicious i didn t like the lahmacun very much,dataset/menu/ege_vera_seda_aksu.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Fatih Tuysuz,portions are big the flavors are nice service is fast prices are normal i recommend,dataset/taste/ege_vera_fatih_tuysuz.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Mehmet Eser,a successful business it s pretty good in food prices could be a little more reasonable,dataset/outdoor_atmosphere/ege_vera_mehmet_eser.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Saliha Senyildiz,the ingredients used in the dishes were of very high quality really clean decent and beautiful place,dataset/indoor_atmosphere/ege_vera_saliha_senyildiz.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Ege Vera,Mavise Dundar,the prices are reasonable and the food is delicious the service staff is very caring and attentive,dataset/indoor_atmosphere/ege_vera_mavise_dundar.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Tahir Gunal,don t be fooled by the menus seen in the pictures it seems less and smaller i did not like the business i do not recommend,dataset/menu/ege_vera_tahir_gunal.png,1,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Fuat Kaynak,covered doner kebab pita is also really delicious in lahmacun with cubed cheddar the attention and care of the employees is extraordinary,dataset/taste/ege_vera_fuat_kaynak.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Ege Vera,Ismail Susuz,a delicious and clean place,dataset/outdoor_atmosphere/ege_vera_ismail_susuz.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Ege Vera,Mehmet Hakim,reviews are misleading i definitely do not recommend too bad,dataset/taste/ege_vera_mehmet_hakim.png,1,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Antakya Mutfagi,Fatih Arslan,meals were prepared neatly and cleanly it was a pleasant dining experience in a decent place thank you very much,dataset/indoor_atmosphere/antakya_mutfagi_fatih_arslan.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Antakya Mutfagi,Buket Ozkan,the appetizer plates were very nice we were very pleased that we went we ordered types of appetizers lahmacun and stuffed meatballs for dessert we ordered burma kadayif and k nefe,dataset/taste/antakya_mutfagi_buket_ozkan.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
